obs_id,study,cohort_id,likelihood_group,group,dose_cfu,n,y,obs_rate,CoP,phi,T_thresh,gilman_stratum,vaccine_id,psi_def,fit_lo,fit_med,fit_hi,level,n_pooled,cop_bin,CoP_lo,CoP_hi,n_bins
D-FgI-plac-402,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-46,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,7.765405405405405,1,38,0,0,0,0.6555794404999999,0.73415995,0.8121738315,individual,1,NA,NA,NA,NA
D-FgI-plac-505,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,0,0,3.892432432432432,1,38,0,0,0,0.7154215165,0.7801761,0.844041924,individual,1,NA,NA,NA,NA
D-FgI-plac-587,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,0,0,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-616,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-630,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-637,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,0,0,3.2216216216216216,1,38,0,0,0,0.7310845189999999,0.7919020999999999,0.8530284305,individual,1,NA,NA,NA,NA
D-FgI-plac-672,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,2.4702702702702704,1,38,0,0,0,0.7493159340000001,0.808330665,0.866546114,individual,1,NA,NA,NA,NA
D-FgI-plac-707,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,10.691891891891892,1,38,0,0,0,0.6248468355,0.71197239,0.7985388709999999,individual,1,NA,NA,NA,NA
D-FgI-plac-761,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,2.402702702702703,1,38,0,0,0,0.7509339215,0.81009071,0.8680983274999999,individual,1,NA,NA,NA,NA
D-FgI-plac-779,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-781,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,0,0,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-783,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,0,0,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-795,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-859,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-87,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-871,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-926,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-95,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,0,0,0.7991514655,0.860894995,0.9157755459999999,individual,1,NA,NA,NA,NA
D-FgI-plac-951,Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,1,1,1,6.8297297297297295,1,38,0,0,0,0.6671896165,0.742528965,0.8177417654999999,individual,1,NA,NA,NA,NA
D-FgI-ty21a-132,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,41.92702702702702,1,38,0,2,0,0.25875630349999995,0.39674761999999997,0.5677766125,individual,1,NA,NA,NA,NA
D-FgI-ty21a-2,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,0,0,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-235,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-250,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-298,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-421,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-47,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,25.784594594594594,1,38,0,2,0,0.29004001199999996,0.426241395,0.5905907169999999,individual,1,NA,NA,NA,NA
D-FgI-ty21a-522,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,36.17837837837838,1,38,0,2,0,0.268447315,0.40526253,0.5745122525,individual,1,NA,NA,NA,NA
D-FgI-ty21a-568,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,0,0,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-631,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-644,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,5.274054054054053,1,38,0,2,0,0.3982584125,0.53187663,0.6722874914999998,individual,1,NA,NA,NA,NA
D-FgI-ty21a-650,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,0,0,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-703,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-765,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-800,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,1,1,1,1,38,0,2,0,0.5096725405,0.6502493149999999,0.7823725485,individual,1,NA,NA,NA,NA
D-FgI-ty21a-912,Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,1,0,0,3.2567567567567566,1,38,0,2,0,0.4312963215,0.564992115,0.7023931769999999,individual,1,NA,NA,NA,NA
D-FgI-m01zh q1 (n=15),Darton,OX-DAR-2013-M01ZH09,ox_fevginf_indiv,7,18200,15,13,0.8666666666666667,1,1,38,0,NA,NA,0.6246065514999999,0.74794034,0.8575291155000002,arm,15,1,1,1,2
D-FgI-m01zh q2 (n=6),Darton,OX-DAR-2013-M01ZH09,ox_fevginf_indiv,7,18200,6,4,0.6666666666666666,9.571621621621622,1,38,0,NA,NA,0.469717119,0.597564895,0.7267559613333334,arm,6,2,2.4837837837837835,55.127027027027026,2
D-FgI-plac q1 (n=16),Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,16,13,0.8125,1,1,38,0,NA,NA,0.7991514655000003,0.8608949949999999,0.9157755460000003,arm,16,1,1,1,2
D-FgI-plac q2 (n=10),Darton,OX-DAR-2013-PLAC,ox_fevginf_indiv,7,18200,10,7,0.7,6.789189189189189,1,38,0,NA,NA,0.67974952305,0.750794037,0.8231516930000001,arm,10,2,2.402702702702703,16.88108108108108,2
D-FgI-ty21a q1 (n=11),Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,11,8,0.7272727272727273,1,1,38,0,NA,NA,0.5096725405,0.6502493149999999,0.7823725485,arm,11,1,1,1,2
D-FgI-ty21a q2 (n=5),Darton,OX-DAR-2013-TY21A,ox_fevginf_indiv,7,18200,5,4,0.8,25.784594594594594,1,38,0,NA,NA,0.33325106849999997,0.46466652100000005,0.6183366143,arm,5,2,3.2567567567567566,41.92702702702702,2
D-I-m01zh q1 (n=25),Darton,OX-DAR-2013-M01ZH09,ox_inf_indiv,6,18200,25,15,0.6,1,1,38,0,NA,NA,0.6382391270000003,0.75166673,0.8449153700000002,arm,25,1,1,1,2
D-I-m01zh q2 (n=6),Darton,OX-DAR-2013-M01ZH09,ox_inf_indiv,6,18200,6,6,1,9.571621621621622,1,38,0,NA,NA,0.5644671279166666,0.6841918033333334,0.7924657623333332,arm,6,2,2.4837837837837835,55.127027027027026,2
D-I-plac q1 (n=18),Darton,OX-DAR-2013-PLAC,ox_inf_indiv,6,18200,18,16,0.8888888888888888,1,1,38,0,NA,NA,0.8094683715,0.863719545,0.9104094510000003,arm,18,1,1,1,2
D-I-plac q2 (n=12),Darton,OX-DAR-2013-PLAC,ox_inf_indiv,6,18200,12,10,0.8333333333333334,6.536486486486486,1,38,0,NA,NA,0.7580394747083332,0.8201974108333334,0.8745824319583332,arm,12,2,2.139972972972973,16.88108108108108,2
D-I-ty21a q1 (n=21),Darton,OX-DAR-2013-TY21A,ox_inf_indiv,6,18200,21,11,0.5238095238095238,1,1,38,0,NA,NA,0.527601932,0.655205735,0.7672704229999998,arm,21,1,1,1,2
D-I-ty21a q2 (n=8),Darton,OX-DAR-2013-TY21A,ox_inf_indiv,6,18200,8,5,0.625,15.243243243243242,1,38,0,NA,NA,0.44512133018750005,0.5687527225,0.6901850988749999,arm,8,2,3.2567567567567566,41.92702702702702,2
